timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539627547.039,-105.957,60.547,18.066,-99.121,27.344,0
1539627547.043,-95.703,55.176,20.996,-89.844,32.715,0
1539627547.047,-72.754,56.152,16.602,-71.777,20.020,0
1539627547.051,-58.594,57.129,16.602,-62.500,18.555,0
1539627547.055,-66.895,50.781,19.043,-53.223,52.734,0
1539627547.059,-55.176,44.434,19.531,-43.457,44.434,0
1539627547.063,-44.922,41.016,23.438,-42.480,42.969,0
1539627547.067,-21.973,41.016,22.949,-18.555,36.133,0
1539627547.071,2.441,41.016,21.484,-1.465,27.832,0
1539627547.074,-5.859,35.156,23.438,16.113,52.734,0
1539627547.078,-7.812,26.855,24.902,28.320,79.590,0
1539627547.082,-6.836,21.484,27.832,35.156,53.223,0
1539627547.086,4.883,21.973,29.785,27.344,18.066,0
1539627547.090,27.344,22.461,26.855,37.598,-1.465,0
1539627547.094,38.574,20.996,29.785,67.871,-13.672,0
1539627547.098,49.805,19.531,39.062,62.988,48.340,0
1539627547.102,69.824,15.137,43.945,56.152,39.551,0
1539627547.106,68.359,13.672,48.340,68.848,8.789,0
1539627547.110,63.965,10.742,50.293,82.031,8.301,0
1539627547.114,84.473,12.207,47.852,92.773,22.461,0
1539627547.117,82.031,14.160,48.340,95.703,15.137,0
1539627547.121,59.570,11.230,50.293,103.516,44.922,0
1539627547.125,69.824,11.230,50.781,91.309,36.621,0
1539627547.129,77.637,10.254,50.293,72.754,-20.996,0
1539627547.133,79.102,10.742,48.340,78.613,10.254,0
1539627547.137,91.797,14.648,47.363,92.285,32.715,0
1539627547.141,82.520,13.184,48.340,101.562,30.762,0
1539627547.145,59.570,13.672,47.363,104.004,33.203,0
1539627547.149,81.543,17.090,47.363,104.004,54.199,0
1539627547.153,97.168,17.090,44.922,106.934,59.570,0
1539627547.157,81.543,13.672,40.527,98.145,65.918,0
1539627547.160,79.590,13.672,44.922,86.426,7.324,0
1539627547.164,84.961,13.672,47.363,86.426,14.160,0
1539627547.168,79.102,12.207,44.434,98.633,50.293,0
1539627547.172,64.453,15.625,43.457,93.750,26.367,0
1539627547.176,70.312,17.090,44.922,79.590,46.387,0
1539627547.180,88.379,16.113,46.387,91.309,65.918,0
1539627547.184,76.172,18.555,42.969,91.309,29.297,0
1539627547.188,62.012,18.066,43.945,82.031,-10.254,0
1539627547.192,52.734,17.090,45.410,79.102,-19.531,0
1539627547.196,55.176,19.043,43.945,87.402,-18.066,0
1539627547.199,71.289,19.043,41.504,91.309,0.000,0
1539627547.203,72.754,21.973,40.527,83.496,67.871,0
1539627547.207,72.754,23.926,42.480,70.801,83.496,0
1539627547.211,55.176,23.926,40.527,70.312,34.668,0
1539627547.215,50.293,27.344,37.598,83.008,47.363,0
1539627547.219,47.363,23.438,41.016,69.824,85.938,0
1539627547.223,37.598,20.508,42.480,50.781,31.250,0
1539627547.227,65.918,24.902,39.062,65.918,31.250,0
1539627547.231,71.777,24.902,37.598,61.035,74.707,0
1539627547.235,48.828,23.926,36.621,40.527,51.270,0
1539627547.239,46.875,26.855,35.645,44.434,24.902,0
1539627547.242,50.293,29.297,34.668,47.852,44.922,0
1539627547.246,55.176,26.367,38.574,43.945,23.438,0
1539627547.250,64.941,27.832,40.527,36.133,24.902,0
1539627547.254,53.711,32.227,37.598,38.574,79.102,0
1539627547.258,39.551,27.832,38.574,41.992,49.316,0
1539627547.262,47.852,24.902,37.598,51.270,65.918,0
1539627547.266,45.898,26.367,40.527,52.734,73.242,0
1539627547.270,37.109,25.879,45.410,40.039,42.480,0
1539627547.274,39.551,29.297,41.016,54.688,32.715,0
1539627547.278,29.785,29.297,39.062,61.523,63.965,0
1539627547.282,32.227,29.785,39.062,68.359,74.219,0
1539627547.285,44.434,36.133,39.551,64.941,16.113,0
1539627547.289,30.273,33.203,38.574,44.922,30.762,0
1539627547.293,9.277,28.320,33.691,44.922,20.508,0
1539627547.297,22.461,33.691,37.109,41.992,24.414,0
1539627547.301,41.504,35.645,35.645,47.363,56.641,0
1539627547.305,41.992,32.715,36.133,44.922,-3.906,0
1539627547.309,41.992,33.203,39.551,58.105,-24.902,0
1539627547.313,45.898,31.738,36.133,45.898,20.020,0
1539627547.317,24.414,30.273,38.086,28.809,23.438,0
1539627547.321,13.184,30.273,40.527,47.363,-15.625,0
1539627547.324,30.273,27.832,39.062,55.664,29.785,0
1539627547.328,30.762,32.227,38.086,61.035,43.457,0
1539627547.332,17.090,38.086,33.691,52.734,8.789,0
1539627547.336,15.625,35.645,33.691,38.574,47.852,0
1539627547.340,24.414,32.227,35.645,19.531,1.953,0
1539627547.344,22.461,33.203,33.203,20.020,-13.184,0
1539627547.348,19.531,39.062,29.785,36.133,10.742,0
1539627547.352,25.391,38.574,30.273,44.434,17.578,0
1539627547.356,24.902,36.133,33.203,45.898,22.461,0
1539627547.360,20.508,33.203,40.527,55.176,11.230,0
1539627547.364,38.574,33.203,42.969,47.363,24.902,1
1539627547.367,33.691,36.621,39.551,43.457,-18.066,0
1539627547.371,13.184,34.668,38.086,59.570,-23.926,0
1539627547.375,6.836,32.715,31.738,53.223,5.859,0
1539627547.379,12.207,30.273,34.180,41.504,-35.645,0
1539627547.383,19.043,28.809,37.598,28.809,-53.223,0
1539627547.387,29.785,32.715,35.645,35.156,-32.227,0
1539627547.391,30.762,32.227,35.156,39.062,43.945,0
1539627547.395,19.531,31.738,32.227,15.625,29.785,0
1539627547.399,20.020,34.668,30.273,26.367,28.320,0
1539627547.403,29.785,36.621,30.273,41.504,12.207,0
1539627547.407,32.227,35.645,33.203,39.062,-2.441,0
1539627547.410,18.066,37.598,33.203,39.062,73.730,0
1539627547.414,11.719,39.062,39.062,42.969,39.551,0
1539627547.418,20.508,37.109,38.574,40.039,40.039,0
1539627547.422,19.043,32.715,35.645,43.457,71.289,0
1539627547.426,16.113,35.156,40.039,35.645,53.711,0
1539627547.430,18.555,36.621,34.180,26.367,75.195,0
1539627547.434,17.090,34.180,30.762,40.527,70.801,0
1539627547.438,20.020,33.691,32.715,41.504,30.273,0
1539627547.442,16.113,31.738,28.320,39.551,5.371,0
1539627547.446,10.254,30.273,32.227,31.738,44.434,0
1539627547.449,24.414,35.156,32.715,38.574,53.223,0
