timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539629236.035,16.113,30.273,31.250,10.742,2.930,0
1539629236.039,21.484,30.762,33.691,15.625,12.695,0
1539629236.043,19.043,33.203,29.297,18.555,-3.906,0
1539629236.047,25.879,36.133,29.297,20.508,71.289,0
1539629236.051,28.809,41.016,39.062,25.879,114.258,0
1539629236.055,31.738,40.039,40.527,20.996,32.227,0
1539629236.059,26.855,37.109,37.109,19.531,44.434,0
1539629236.063,20.020,38.574,30.762,17.090,88.867,0
1539629236.067,22.461,34.668,27.344,19.531,81.055,0
1539629236.071,25.879,32.715,25.391,25.391,50.293,0
1539629236.074,17.578,31.738,25.879,15.137,0.000,0
1539629236.078,16.602,34.180,21.973,10.254,-9.277,0
1539629236.082,24.902,42.969,20.996,17.578,38.574,0
1539629236.086,20.020,42.969,30.273,27.344,91.309,0
1539629236.090,22.461,35.156,34.668,23.438,60.547,0
1539629236.094,20.020,30.762,37.109,14.648,43.457,0
1539629236.098,13.672,31.738,35.645,19.531,83.984,0
1539629236.102,21.484,29.785,27.832,25.879,26.367,0
1539629236.106,25.391,34.668,20.996,28.320,3.906,0
1539629236.110,21.484,35.645,20.508,29.785,49.805,0
1539629236.114,20.020,34.180,23.438,21.484,34.180,0
1539629236.117,24.414,39.062,24.902,20.996,-0.977,0
1539629236.121,26.367,38.086,24.902,24.902,-19.531,0
1539629236.125,20.996,41.992,28.320,17.090,-0.488,0
1539629236.129,32.227,43.945,27.832,17.090,5.859,0
1539629236.133,32.227,41.504,25.879,21.484,-31.738,0
1539629236.137,22.949,40.527,29.297,23.926,-4.395,0
1539629236.141,27.832,39.062,28.809,36.133,20.020,0
1539629236.145,27.832,33.691,24.414,30.762,40.527,0
1539629236.149,30.273,43.945,26.367,14.648,83.984,0
1539629236.153,35.645,47.852,25.391,20.020,86.914,0
1539629236.157,30.273,36.621,24.902,21.973,72.266,0
1539629236.160,24.414,40.039,27.832,13.672,44.434,0
1539629236.164,15.137,39.551,22.461,9.766,42.969,0
1539629236.168,19.531,40.039,21.484,9.277,-6.836,0
1539629236.172,30.762,41.504,25.391,20.996,7.812,0
1539629236.176,32.715,33.691,25.391,28.809,62.012,0
1539629236.180,29.297,37.598,24.902,24.414,75.195,0
1539629236.184,30.273,38.086,26.367,29.785,82.031,0
1539629236.188,25.391,32.227,25.879,30.762,84.473,0
1539629236.192,20.508,31.738,25.879,20.996,67.871,0
1539629236.196,27.344,36.133,23.926,18.555,20.020,0
1539629236.199,26.367,44.922,25.391,29.785,34.180,0
1539629236.203,20.508,41.992,32.715,25.391,91.797,0
1539629236.207,30.273,32.227,32.227,18.066,88.379,0
1539629236.211,32.227,31.250,19.531,22.949,10.254,0
1539629236.215,25.879,33.691,16.602,25.391,18.066,0
1539629236.219,30.762,36.133,20.508,26.367,39.551,0
1539629236.223,37.109,40.039,27.344,30.273,11.230,0
1539629236.227,31.250,34.668,35.156,32.715,20.020,0
1539629236.231,21.973,32.227,34.180,27.344,72.266,0
1539629236.235,22.461,39.062,31.250,26.855,102.539,0
1539629236.239,32.715,43.457,32.227,37.109,68.359,0
1539629236.242,34.668,40.039,36.133,33.203,94.727,0
1539629236.246,26.855,38.086,32.715,25.391,97.656,0
1539629236.250,29.297,38.574,28.809,30.762,13.184,0
1539629236.254,34.668,38.574,28.320,42.480,27.832,0
1539629236.258,33.691,39.062,28.320,35.156,86.914,0
1539629236.262,33.691,39.062,28.809,29.297,33.691,0
1539629236.266,36.133,39.551,30.762,34.180,22.461,0
1539629236.270,29.785,35.645,28.809,27.832,41.504,0
1539629236.274,31.250,38.086,29.297,31.250,42.969,0
1539629236.278,35.645,36.621,30.762,27.832,29.297,0
1539629236.282,38.086,32.715,28.320,28.809,-22.949,0
1539629236.285,30.762,30.273,26.367,21.484,0.488,0
1539629236.289,24.902,32.227,27.344,20.020,41.992,0
1539629236.293,26.367,36.621,30.762,28.320,23.926,0
1539629236.297,17.578,28.809,31.738,23.438,37.109,0
1539629236.301,20.020,28.320,30.762,25.879,17.090,0
1539629236.305,28.809,32.715,29.297,28.320,3.418,0
1539629236.309,24.414,30.762,30.762,26.367,-10.742,0
1539629236.313,17.090,34.180,30.762,27.344,3.418,0
1539629236.317,29.785,33.691,28.320,21.484,44.922,0
1539629236.321,35.645,31.738,27.344,20.020,17.090,0
1539629236.324,21.973,31.250,20.508,21.484,14.160,0
1539629236.328,20.996,29.785,20.508,19.043,-3.906,0
1539629236.332,12.695,29.297,23.438,11.719,-0.488,0
1539629236.336,5.371,29.297,23.926,7.324,48.340,0
1539629236.340,16.113,31.738,32.227,14.160,89.355,0
1539629236.344,19.531,30.273,27.832,18.555,103.027,0
1539629236.348,21.484,24.414,19.531,23.438,47.852,0
1539629236.352,27.344,22.949,28.320,28.320,41.992,0
1539629236.356,27.344,26.855,30.273,23.926,13.672,0
1539629236.360,27.344,35.156,26.367,16.113,41.992,0
1539629236.364,28.320,31.250,27.344,22.949,125.488,0
1539629236.367,26.367,26.367,27.344,29.785,82.031,0
1539629236.371,33.203,32.227,32.715,29.785,53.711,0
1539629236.375,26.855,28.809,32.227,29.785,36.133,0
1539629236.379,15.137,32.227,23.926,22.461,15.137,0
1539629236.383,24.414,33.691,26.367,17.090,-0.977,0
1539629236.387,36.133,31.738,26.367,23.438,70.801,0
1539629236.391,30.762,34.180,25.391,32.227,96.680,0
1539629236.395,21.484,31.250,29.297,30.273,24.902,0
1539629236.399,30.273,27.832,28.320,18.555,10.742,0
1539629236.403,31.738,24.902,22.949,18.066,39.062,0
1539629236.407,24.902,22.461,22.461,23.926,59.570,0
1539629236.410,24.902,30.762,28.809,24.414,26.855,0
1539629236.414,31.250,32.227,37.109,31.738,-21.973,0
1539629236.418,37.109,26.855,36.133,30.273,-7.812,0
1539629236.422,20.020,33.203,27.344,29.785,60.059,0
1539629236.426,17.578,38.574,25.879,34.668,72.754,0
1539629236.430,26.367,32.715,27.832,29.297,22.949,0
1539629236.434,22.461,23.926,26.367,20.996,72.754,0
1539629236.438,22.461,26.855,29.785,19.531,98.145,0
1539629236.442,21.973,35.156,28.320,24.902,63.965,0
1539629236.446,20.508,38.086,22.949,25.879,28.320,0
1539629236.449,29.785,34.668,25.879,26.855,23.926,0
1539629236.453,28.809,35.645,28.809,23.438,39.062,0
1539629236.457,24.414,38.086,29.297,21.973,14.648,0
1539629236.461,25.879,32.715,29.297,20.020,-3.418,0
1539629236.465,25.879,25.391,24.902,25.879,16.113,0
1539629236.469,39.062,25.391,24.414,29.785,46.875,0
1539629236.473,29.785,28.809,23.926,23.926,1.465,0
1539629236.477,16.602,31.250,21.484,26.855,-2.930,0
1539629236.481,26.855,31.250,24.902,26.855,27.344,0
1539629236.485,20.020,31.250,25.391,20.996,44.922,0
1539629236.489,14.648,35.156,28.320,25.879,30.762,0
1539629236.492,20.020,34.668,30.273,40.039,36.621,0
1539629236.496,15.137,27.832,29.297,35.645,78.125,0
1539629236.500,16.602,30.273,30.273,28.320,7.812,0
1539629236.504,24.902,36.133,35.156,20.996,-0.488,0
1539629236.508,26.367,39.551,38.574,30.273,77.148,0
1539629236.512,17.578,31.738,28.809,36.133,54.688,0
1539629236.516,20.996,27.344,19.043,30.762,10.742,0
1539629236.520,15.137,28.809,27.832,30.273,14.160,0
1539629236.524,8.789,27.832,35.156,28.320,42.480,0
1539629236.528,20.508,33.203,28.809,28.320,20.996,0
1539629236.532,20.020,36.133,32.715,30.762,64.941,0
1539629236.535,18.555,39.062,38.574,29.785,67.871,0
1539629236.539,23.926,35.156,38.086,25.391,8.301,0
1539629236.543,20.020,33.203,33.691,24.902,-4.395,0
1539629236.547,27.832,32.715,27.832,32.227,34.180,0
1539629236.551,26.367,22.461,25.391,25.391,17.090,0
1539629236.555,20.996,23.438,23.438,21.484,-33.203,0
1539629236.559,36.133,30.273,25.391,38.574,18.555,0
1539629236.563,32.227,35.156,30.273,37.109,86.426,0
1539629236.567,22.949,38.086,29.297,25.879,33.203,0
1539629236.571,26.855,34.180,28.320,25.391,17.578,0
1539629236.574,24.902,32.715,27.832,24.414,51.270,0
1539629236.578,25.879,37.109,27.344,23.926,36.133,0
1539629236.582,33.691,38.574,32.227,25.391,18.066,0
1539629236.586,27.832,36.133,31.738,22.949,3.418,0
1539629236.590,26.855,35.645,27.344,23.438,63.965,0
1539629236.594,26.855,33.203,23.926,25.391,44.922,0
1539629236.598,27.832,33.691,22.461,20.996,56.641,0
1539629236.602,44.922,37.598,27.832,19.531,58.105,0
1539629236.606,34.180,34.668,31.738,20.508,-25.391,0
1539629236.610,15.137,36.621,30.762,16.113,-6.836,0
1539629236.614,27.832,35.645,26.367,23.438,26.855,0
1539629236.617,30.273,31.250,28.809,36.133,18.066,0
1539629236.621,22.461,30.762,34.180,30.762,-18.066,0
1539629236.625,23.438,29.785,30.273,23.926,8.789,0
1539629236.629,17.090,26.367,25.391,25.391,23.438,0
1539629236.633,26.855,27.344,26.367,31.738,12.207,0
1539629236.637,38.574,31.738,24.902,33.203,56.152,0
1539629236.641,34.668,33.691,25.391,29.297,83.984,0
1539629236.645,29.785,36.133,29.297,30.762,94.727,0
1539629236.649,36.621,37.109,28.809,34.180,53.711,0
1539629236.653,37.109,28.320,29.785,35.645,8.789,0
1539629236.657,34.668,27.344,33.691,33.691,32.227,0
1539629236.660,41.992,33.691,31.738,36.133,23.438,0
1539629236.664,51.758,35.156,26.367,48.340,54.688,0
1539629236.668,40.527,42.969,18.555,37.109,79.590,0
1539629236.672,20.020,49.805,12.207,13.672,34.668,0
1539629236.676,29.785,44.922,19.043,8.789,12.695,0
1539629236.680,32.227,37.598,22.949,15.625,26.367,0
1539629236.684,26.855,34.668,26.855,21.973,78.613,0
1539629236.688,30.273,35.156,23.438,24.414,61.035,0
1539629236.692,25.391,35.645,21.973,25.391,8.789,0
1539629236.696,18.555,30.762,25.879,17.578,7.324,0
1539629236.699,18.555,28.320,27.344,20.996,23.926,0
1539629236.703,20.508,34.668,24.414,20.508,-7.812,0
1539629236.707,22.949,37.109,20.996,27.344,3.906,0
1539629236.711,36.133,38.086,23.926,36.133,116.699,0
1539629236.715,34.668,35.645,26.367,29.297,68.359,0
1539629236.719,28.320,35.645,32.715,23.926,31.738,0
1539629236.723,36.133,35.645,31.738,20.508,27.832,0
1539629236.727,23.438,27.832,27.344,20.020,42.480,0
1539629236.731,14.160,30.762,36.621,23.438,24.902,0
1539629236.735,17.090,27.832,35.645,17.578,47.363,0
1539629236.739,16.113,20.020,28.809,12.695,48.828,0
1539629236.742,14.160,25.879,28.320,13.672,4.395,0
1539629236.746,17.090,33.203,28.809,16.602,33.203,0
1539629236.750,23.438,38.574,31.738,19.531,26.367,0
1539629236.754,31.250,33.203,34.180,18.066,0.000,0
1539629236.758,28.320,30.273,31.738,21.484,42.969,0
1539629236.762,22.949,38.574,31.250,31.250,67.871,0
1539629236.766,32.715,35.156,33.691,24.414,13.184,0
1539629236.770,37.598,34.180,35.645,20.508,25.879,0
1539629236.774,29.297,38.086,33.203,29.297,20.508,0
1539629236.778,21.484,38.086,26.367,23.926,-17.578,0
1539629236.782,20.508,36.133,23.438,20.996,21.484,0
1539629236.785,24.902,37.598,27.344,20.508,25.879,0
1539629236.789,23.926,36.621,29.785,14.648,-19.531,0
1539629236.793,19.043,27.344,29.297,12.695,-38.086,0
1539629236.797,25.879,29.785,26.855,23.926,8.301,2
1539629236.801,30.273,35.156,36.133,31.250,18.555,0
1539629236.805,20.508,36.133,40.527,25.879,21.973,0
1539629236.809,22.461,38.574,31.738,17.578,-1.465,0
1539629236.813,30.762,33.203,30.273,19.531,1.953,0
1539629236.817,23.926,29.785,31.738,18.066,64.453,0
1539629236.821,17.578,30.762,33.203,7.324,16.113,0
1539629236.824,19.043,33.203,32.715,6.836,-4.395,0
1539629236.828,24.414,34.180,27.832,12.695,-1.465,0
1539629236.832,22.949,29.785,28.809,8.301,40.039,0
1539629236.836,26.855,32.715,35.645,16.113,36.621,0
1539629236.840,33.203,35.645,38.086,26.367,26.367,0
1539629236.844,35.645,33.203,33.203,22.461,44.434,0
1539629236.848,28.320,41.504,28.809,16.602,13.672,0
1539629236.852,20.020,41.504,29.785,20.020,31.738,0
1539629236.856,27.344,33.203,31.250,23.926,22.949,0
1539629236.860,31.738,34.180,32.715,30.273,43.945,0
1539629236.864,28.809,38.574,30.762,27.344,40.527,0
1539629236.867,38.086,40.039,21.484,18.555,39.062,0
1539629236.871,42.480,38.086,20.508,17.578,48.340,0
1539629236.875,30.273,37.598,30.273,25.879,17.090,0
1539629236.879,24.414,42.969,33.203,38.086,33.203,0
1539629236.883,28.809,40.527,33.691,35.645,30.762,0
1539629236.887,35.156,39.062,36.133,31.738,-5.371,0
1539629236.891,32.227,41.504,37.109,35.156,20.996,0
1539629236.895,32.715,41.992,37.598,33.203,30.273,0
1539629236.899,34.668,41.016,36.133,31.250,39.551,0
1539629236.903,26.367,34.668,35.645,23.438,46.875,0
1539629236.907,24.902,29.785,37.109,27.832,-4.395,0
1539629236.910,18.066,34.180,32.715,27.344,26.367,0
1539629236.914,15.137,36.621,33.203,16.113,62.500,0
1539629236.918,21.484,35.645,35.645,19.043,-38.086,0
1539629236.922,22.461,35.156,34.668,23.926,-31.250,0
1539629236.926,27.832,33.203,31.738,21.973,41.016,0
1539629236.930,31.738,35.645,34.180,28.320,19.531,0
1539629236.934,26.855,34.180,29.297,27.344,52.246,0
1539629236.938,34.668,30.762,26.855,24.414,83.984,0
1539629236.942,49.805,34.180,29.297,31.738,64.941,0
1539629236.946,28.809,33.691,26.367,24.902,64.453,0
1539629236.949,9.277,25.879,29.297,12.695,50.293,0
1539629236.953,13.184,31.250,34.668,12.695,55.176,0
1539629236.957,16.602,38.574,34.180,12.207,67.871,0
1539629236.961,20.508,39.551,35.156,23.438,19.043,0
1539629236.965,19.531,33.203,36.621,35.156,-6.836,0
1539629236.969,28.809,32.715,30.762,33.203,16.602,0
1539629236.973,41.016,34.180,26.367,34.180,86.914,0
1539629236.977,29.297,33.203,28.809,26.855,55.176,0
1539629236.981,18.555,37.598,28.320,25.879,20.020,0
1539629236.985,26.367,34.668,26.367,37.109,20.996,0
1539629236.989,19.531,32.715,29.785,35.645,20.996,0
1539629236.992,24.414,37.109,31.250,27.832,47.852,0
1539629236.996,27.832,36.621,30.273,24.902,-5.859,0
1539629237.000,24.414,32.227,30.273,25.879,-38.086,0
1539629237.004,32.715,33.203,27.344,28.320,-11.719,0
1539629237.008,24.902,40.039,27.832,20.508,-6.836,0
1539629237.012,21.484,36.621,31.738,24.414,61.523,0
1539629237.016,28.320,27.344,30.273,30.273,77.637,0
1539629237.020,39.062,29.785,25.879,26.855,46.387,0
1539629237.024,36.621,31.738,24.902,28.320,86.914,0
1539629237.028,15.137,24.902,30.273,27.832,89.844,0
1539629237.032,33.203,27.832,31.738,26.367,91.309,0
1539629237.035,33.203,32.227,25.391,24.414,62.988,0
1539629237.039,14.160,22.949,22.949,37.109,56.152,0
1539629237.043,30.273,31.738,32.227,38.086,7.324,0
1539629237.047,30.273,45.898,39.062,24.414,39.062,0
1539629237.051,23.926,39.062,38.574,26.855,50.781,0
1539629237.055,23.438,34.668,35.156,27.344,14.160,0
1539629237.059,13.672,37.598,29.785,16.602,81.543,0
1539629237.063,21.973,38.086,29.297,15.137,66.895,0
1539629237.067,38.574,37.109,31.250,21.973,9.277,0
1539629237.071,35.645,36.133,26.367,21.484,6.348,0
1539629237.074,25.391,28.809,27.832,34.180,22.949,0
1539629237.078,21.973,28.809,34.668,32.715,51.758,0
1539629237.082,33.203,35.156,32.227,17.578,38.574,0
1539629237.086,30.273,32.227,32.715,17.578,-35.645,0
1539629237.090,22.461,27.344,32.227,22.949,-3.418,0
1539629237.094,27.832,24.414,30.762,30.273,41.016,0
1539629237.098,30.762,28.320,22.461,31.250,43.945,0
1539629237.102,25.879,32.715,17.578,24.414,47.363,0
1539629237.106,33.203,30.762,24.414,13.184,68.848,0
1539629237.110,42.969,33.203,22.461,17.578,55.176,0
1539629237.114,23.926,34.668,23.438,24.414,8.301,0
1539629237.117,23.438,33.691,26.367,14.160,14.160,0
1539629237.121,36.133,28.320,27.832,13.672,-19.531,0
1539629237.125,30.273,25.879,33.691,20.996,13.672,0
1539629237.129,20.996,33.691,31.738,21.484,92.285,0
1539629237.133,24.902,32.227,22.461,17.090,69.336,0
1539629237.137,38.086,28.320,23.926,21.484,81.055,0
1539629237.141,34.668,27.344,30.762,32.715,60.059,0
1539629237.145,24.414,31.250,31.738,34.668,5.859,0
1539629237.149,38.086,36.133,35.645,21.484,45.410,0
1539629237.153,31.738,35.156,36.621,11.230,52.246,0
1539629237.157,25.391,34.668,32.227,14.648,8.789,0
1539629237.160,30.273,29.297,31.250,18.555,23.926,0
1539629237.164,24.902,26.367,27.344,29.785,-5.371,0
1539629237.168,28.320,33.203,28.320,35.156,-13.672,0
1539629237.172,36.133,38.086,30.273,28.320,-0.977,0
1539629237.176,32.715,35.156,27.344,30.762,23.438,0
1539629237.180,24.414,29.297,35.645,33.691,55.664,0
1539629237.184,28.809,26.855,37.109,26.855,12.207,0
1539629237.188,32.227,32.715,34.180,29.785,49.316,0
1539629237.192,29.785,35.156,34.668,28.809,17.578,0
1539629237.196,31.738,26.367,30.762,20.020,10.254,0
1539629237.199,25.391,24.414,25.391,25.391,51.758,0
1539629237.203,33.691,28.809,23.438,26.855,51.758,0
1539629237.207,31.738,31.738,28.809,27.344,71.289,0
1539629237.211,27.832,36.133,34.180,34.668,64.941,0
1539629237.215,33.691,38.086,34.668,40.527,51.270,0
1539629237.219,35.156,37.598,35.156,32.227,45.410,0
1539629237.223,33.203,39.551,34.180,38.086,51.758,0
1539629237.227,29.785,33.203,35.156,41.504,97.656,0
1539629237.231,34.180,25.391,31.250,31.250,87.402,0
1539629237.235,34.180,29.297,27.344,40.039,69.824,0
1539629237.239,24.414,32.227,31.250,29.785,41.992,0
1539629237.242,21.973,37.109,36.621,25.391,-2.441,0
1539629237.246,34.180,42.480,36.133,28.320,71.777,0
1539629237.250,35.156,39.062,31.250,21.973,77.637,0
1539629237.254,41.016,32.227,33.691,29.785,52.246,0
1539629237.258,49.316,28.320,29.297,34.180,9.766,0
1539629237.262,40.039,28.320,27.832,41.992,38.086,0
1539629237.266,40.527,28.320,30.273,42.969,110.352,0
1539629237.270,31.250,31.250,24.902,31.738,98.633,0
1539629237.274,35.645,34.668,32.715,28.809,45.898,0
1539629237.278,31.738,29.297,33.691,27.344,46.875,0
1539629237.282,14.160,29.785,25.391,28.809,33.203,0
1539629237.285,12.695,30.762,32.227,21.973,30.273,0
1539629237.289,20.508,23.926,38.086,17.090,42.480,0
1539629237.293,28.809,30.273,37.109,18.066,57.617,0
1539629237.297,13.184,34.180,35.156,13.184,17.090,0
1539629237.301,10.254,33.691,33.203,16.113,18.066,0
1539629237.305,16.602,38.086,29.297,12.207,58.105,0
1539629237.309,7.324,31.250,23.438,4.395,36.621,0
1539629237.313,7.324,24.414,23.438,3.418,9.277,0
1539629237.317,7.324,29.297,30.762,15.625,39.062,0
1539629237.321,10.254,34.180,28.809,19.531,18.066,0
1539629237.324,17.090,35.156,25.879,12.207,-4.883,0
1539629237.328,21.973,32.715,29.785,17.090,-8.301,0
1539629237.332,21.973,30.273,31.250,15.137,-3.418,0
1539629237.336,21.973,32.715,28.320,21.484,16.602,0
1539629237.340,30.273,34.180,23.926,30.762,17.578,0
1539629237.344,33.203,24.902,20.996,31.250,-16.602,0
1539629237.348,24.902,22.461,18.555,25.391,-9.766,0
1539629237.352,28.320,30.762,27.344,29.297,5.371,0
1539629237.356,36.621,32.715,31.738,40.527,25.391,0
1539629237.360,33.203,32.227,28.809,44.922,100.098,0
1539629237.364,28.809,31.250,32.715,35.156,100.098,0
1539629237.367,30.273,22.949,28.809,21.484,49.316,0
1539629237.371,37.109,21.973,27.832,35.156,37.598,0
1539629237.375,33.691,31.738,26.855,28.809,21.484,0
1539629237.379,40.039,36.133,18.066,23.926,18.066,0
1539629237.383,57.129,30.273,16.113,40.039,48.828,0
1539629237.387,39.062,26.367,23.926,34.180,67.871,0
1539629237.391,13.672,23.438,33.203,26.855,102.051,0
1539629237.395,10.254,20.020,32.227,25.879,77.148,0
1539629237.399,23.926,20.020,31.738,23.926,-24.902,0
1539629237.403,36.621,24.902,32.227,32.715,-55.176,0
1539629237.407,29.785,31.250,27.344,30.273,-37.598,0
1539629237.410,22.949,29.297,28.320,20.508,25.391,0
1539629237.414,24.414,26.367,36.133,25.879,26.855,0
1539629237.418,27.344,32.715,36.621,21.973,39.551,0
1539629237.422,26.855,28.809,30.762,16.602,30.762,0
1539629237.426,30.762,25.879,33.203,24.414,8.301,0
1539629237.430,33.691,28.809,35.156,31.738,17.090,0
