timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539623627.813,26.367,46.387,34.180,31.738,52.734,0
1539623627.816,33.203,46.875,36.133,33.691,5.371,0
1539623627.820,29.297,45.898,37.598,27.344,41.992,0
1539623627.824,28.320,42.969,39.062,27.344,4.883,0
1539623627.828,36.621,38.574,41.504,28.809,-29.297,0
1539623627.832,32.715,40.527,45.410,29.785,-1.953,0
1539623627.836,23.926,43.457,31.250,26.855,9.766,0
1539623627.840,13.672,40.527,20.020,14.160,20.996,0
1539623627.844,4.395,37.598,24.902,14.160,19.531,0
1539623627.848,17.578,37.598,26.855,21.484,45.898,0
1539623627.852,19.043,34.668,27.344,18.555,39.062,0
1539623627.855,8.301,32.227,29.297,11.719,27.344,0
1539623627.859,11.719,28.320,34.668,9.766,52.246,0
1539623627.863,21.973,31.250,36.133,14.160,17.090,0
1539623627.867,24.902,34.180,37.109,11.230,-5.859,0
1539623627.871,21.973,35.645,40.527,13.672,12.207,0
1539623627.875,15.137,39.551,38.574,25.879,-8.789,0
1539623627.879,12.207,41.504,39.551,30.273,41.016,0
1539623627.883,10.742,38.086,44.434,21.973,67.383,0
1539623627.887,12.207,37.109,40.527,24.414,57.129,0
1539623627.891,25.391,42.969,38.086,35.156,82.031,0
1539623627.895,28.320,44.434,38.086,30.762,33.203,0
1539623627.898,24.902,40.039,34.180,21.973,-29.297,0
1539623627.902,27.344,33.691,34.180,18.555,16.113,0
1539623627.906,30.273,32.227,39.551,17.090,28.320,0
1539623627.910,27.832,34.668,40.039,16.602,42.480,0
1539623627.914,19.043,37.598,41.016,20.020,28.320,0
1539623627.918,18.066,40.039,37.598,12.207,24.902,0
1539623627.922,16.113,39.062,34.180,8.789,56.152,0
1539623627.926,9.277,37.598,35.156,12.207,15.625,0
1539623627.930,12.695,36.621,31.738,13.184,5.371,0
1539623627.934,16.602,37.109,36.621,9.766,21.973,0
1539623627.938,20.508,35.645,41.992,25.879,27.832,0
1539623627.941,40.039,33.203,41.504,48.340,52.734,0
1539623627.945,44.922,39.551,31.738,31.250,20.508,0
1539623627.949,25.879,42.969,28.320,12.695,33.691,0
1539623627.953,36.133,43.945,35.156,25.391,82.520,0
1539623627.957,37.598,42.969,32.715,41.992,19.043,0
1539623627.961,31.250,40.527,29.785,36.621,-27.832,0
1539623627.965,40.039,43.945,30.762,36.133,17.090,0
1539623627.969,41.992,46.387,33.203,47.852,2.930,0
1539623627.973,54.199,43.457,34.668,47.852,13.672,0
1539623627.977,46.875,38.086,35.156,44.434,42.969,0
1539623627.980,37.598,34.180,37.598,43.457,39.551,0
1539623627.984,46.875,35.645,41.016,47.852,26.367,0
1539623627.988,49.316,37.109,41.504,48.340,12.207,0
1539623627.992,27.344,36.133,41.504,36.621,54.688,0
1539623627.996,13.184,39.062,44.434,35.156,43.945,0
1539623628.000,24.414,41.016,41.504,39.062,32.227,0
1539623628.004,33.203,40.527,41.016,36.133,23.438,0
1539623628.008,31.738,37.109,45.410,29.297,11.230,0
1539623628.012,26.367,38.086,45.898,28.809,22.461,0
1539623628.016,25.391,38.574,44.434,25.391,-17.578,0
1539623628.020,24.902,38.574,43.457,29.297,-2.441,0
1539623628.023,18.066,38.574,44.922,33.691,41.504,0
1539623628.027,24.902,39.551,49.316,32.227,65.918,0
1539623628.031,37.598,43.457,52.246,37.109,77.148,0
1539623628.035,36.621,41.504,53.223,36.133,13.672,0
1539623628.039,25.391,35.645,43.945,36.133,28.809,0
1539623628.043,28.320,36.133,36.621,40.039,36.133,0
1539623628.047,30.273,34.668,40.527,36.133,59.570,0
1539623628.051,35.156,38.086,41.992,35.645,90.332,0
1539623628.055,42.480,43.457,44.922,45.410,49.805,0
1539623628.059,35.156,46.387,45.898,44.434,91.309,0
1539623628.063,36.133,47.363,40.039,32.715,82.520,0
1539623628.066,42.480,44.434,37.109,30.273,71.777,0
1539623628.070,40.039,42.480,35.645,31.250,15.137,0
1539623628.074,29.785,41.016,37.109,33.203,6.348,0
1539623628.078,26.855,37.109,35.645,28.809,30.762,0
1539623628.082,26.855,34.668,34.180,26.855,-14.160,0
1539623628.086,24.902,38.574,35.645,27.832,-42.969,0
1539623628.090,28.320,42.480,38.574,22.461,-5.371,0
1539623628.094,26.367,41.016,42.480,19.531,15.625,0
1539623628.098,20.020,39.551,37.598,16.113,39.062,0
1539623628.102,17.578,38.574,34.668,23.926,41.992,0
1539623628.105,7.812,36.133,33.691,29.297,8.301,0
1539623628.109,9.766,37.598,29.297,19.531,41.992,0
1539623628.113,18.555,36.621,35.156,13.184,43.945,0
1539623628.117,13.672,35.156,37.598,18.066,28.809,0
1539623628.121,13.184,37.598,35.156,15.625,-15.625,0
1539623628.125,10.254,36.133,31.738,10.254,41.016,0
1539623628.129,6.836,35.156,30.762,11.230,55.176,0
1539623628.133,20.020,38.574,40.527,12.207,20.508,0
1539623628.137,23.438,39.551,42.480,14.160,27.344,0
1539623628.141,23.438,39.062,37.598,19.043,-12.207,0
1539623628.145,27.344,38.574,37.109,16.602,14.648,0
1539623628.148,30.273,41.504,40.527,18.555,54.688,0
1539623628.152,31.738,40.039,37.598,16.113,104.980,0
1539623628.156,25.391,39.062,34.180,18.066,82.520,0
1539623628.160,21.484,41.016,36.133,26.855,0.977,0
1539623628.164,28.320,37.598,38.574,21.973,7.812,0
1539623628.168,29.297,38.574,37.109,14.648,31.250,0
1539623628.172,23.438,38.086,35.645,7.812,42.969,0
1539623628.176,22.461,38.086,41.992,19.043,59.570,0
1539623628.180,26.855,39.062,50.781,26.855,30.273,0
1539623628.184,25.391,33.691,50.781,19.531,49.316,0
1539623628.188,22.949,34.180,40.527,19.043,43.945,0
1539623628.191,22.461,38.574,41.992,22.949,8.789,0
1539623628.195,27.832,39.062,46.875,24.414,57.129,0
1539623628.199,36.133,41.504,41.992,26.367,89.355,0
1539623628.203,22.461,45.410,40.527,34.180,57.617,0
1539623628.207,26.855,49.316,41.016,41.504,25.391,0
1539623628.211,35.156,48.340,42.969,33.691,39.062,0
1539623628.215,18.555,42.480,46.387,24.414,9.766,0
1539623628.219,19.531,37.598,47.852,29.785,-33.203,0
1539623628.223,22.461,39.062,45.410,29.297,46.875,0
1539623628.227,16.602,40.039,43.457,25.879,76.660,0
1539623628.230,21.973,39.551,45.898,29.785,47.852,0
1539623628.234,38.086,37.598,45.410,32.715,31.250,0
