timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539630454.024,17.578,-946.289,148.438,19.043,29.297,0
1539630454.028,18.066,-849.609,137.695,26.367,70.801,0
1539630454.032,27.344,-885.254,110.352,25.391,43.457,0
1539630454.035,33.203,-973.633,91.309,25.879,35.645,0
1539630454.039,29.785,-952.637,100.098,24.414,24.414,0
1539630454.043,23.926,-876.953,106.445,21.484,46.387,0
1539630454.047,25.879,-906.738,95.703,24.414,42.480,0
1539630454.051,29.785,-944.336,97.168,25.879,41.992,0
1539630454.055,31.738,-899.414,94.238,24.414,67.383,0
1539630454.059,31.250,-959.473,84.473,22.461,18.555,0
1539630454.063,25.879,-977.051,81.055,21.484,48.828,0
1539630454.067,24.902,-963.379,77.148,20.020,72.266,0
1539630454.071,28.320,-956.055,80.566,18.066,36.133,0
1539630454.074,32.715,-893.555,80.078,25.391,22.461,0
1539630454.078,33.203,-908.203,74.219,30.762,54.199,0
1539630454.082,30.273,-982.422,64.453,22.461,21.973,0
1539630454.086,24.414,-931.152,61.523,18.066,8.301,0
1539630454.090,20.020,-913.086,50.293,16.602,19.531,0
1539630454.094,18.555,-959.961,36.133,16.113,50.781,0
1539630454.098,21.973,-976.074,35.645,20.020,18.555,0
1539630454.102,25.879,-952.637,43.457,21.484,10.254,0
1539630454.106,27.344,-953.613,41.992,23.438,67.871,0
1539630454.110,30.762,-976.074,31.738,20.020,20.020,0
1539630454.114,28.320,-963.867,36.133,17.090,16.113,0
1539630454.117,19.043,-880.371,40.039,18.066,58.594,0
1539630454.121,21.484,-854.980,28.320,21.484,72.266,0
1539630454.125,25.879,-943.848,22.461,24.902,99.609,0
1539630454.129,27.832,-961.914,24.902,24.902,32.715,0
1539630454.133,28.809,-939.453,20.508,26.855,-20.020,0
1539630454.137,27.344,-948.242,19.043,27.344,16.113,0
1539630454.141,24.902,-969.238,23.926,22.949,50.293,0
1539630454.145,21.484,-958.984,25.391,18.555,24.902,0
1539630454.149,23.926,-918.457,22.949,20.996,43.457,0
1539630454.153,26.367,-948.730,13.672,20.996,59.082,0
1539630454.157,27.832,-978.027,11.719,16.113,28.320,0
1539630454.160,29.785,-968.750,23.438,17.090,21.484,0
1539630454.164,28.320,-968.262,30.762,19.531,-16.113,0
1539630454.168,25.391,-976.562,41.016,20.508,-20.996,0
1539630454.172,23.438,-950.195,50.293,20.020,87.402,0
1539630454.176,22.949,-876.465,54.199,17.090,96.680,0
1539630454.180,14.160,-899.414,52.734,19.531,41.992,0
1539630454.184,9.277,-961.914,30.762,18.066,1.465,0
1539630454.188,11.230,-972.168,26.367,12.695,19.043,0
1539630454.192,15.137,-970.215,32.227,16.602,15.625,0
1539630454.196,17.090,-959.961,29.785,17.578,37.598,0
