timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539618581.387,27.832,40.039,35.645,19.043,10.742,0
1539618581.391,35.645,38.574,36.621,22.461,22.949,0
1539618581.395,26.855,41.016,36.621,21.484,2.930,0
1539618581.399,17.578,36.621,33.691,17.578,40.527,0
1539618581.403,18.066,28.809,35.156,18.555,69.336,0
1539618581.407,14.648,25.879,38.086,20.508,15.137,0
1539618581.411,26.855,33.203,38.086,14.160,0.488,0
1539618581.415,31.738,40.039,34.668,15.625,11.719,0
1539618581.419,24.902,37.109,31.738,18.555,20.508,0
1539618581.423,26.367,23.926,41.016,22.461,47.363,0
1539618581.426,32.227,30.273,45.410,25.391,70.801,0
1539618581.430,35.156,36.133,37.109,23.438,9.766,0
1539618581.434,41.016,33.691,34.668,26.367,8.789,0
1539618581.438,44.922,36.621,40.527,30.273,34.180,0
1539618581.442,36.133,34.180,32.715,20.996,51.758,0
1539618581.446,36.133,37.109,33.203,19.043,27.344,0
1539618581.450,36.133,35.156,36.621,28.809,-26.367,0
1539618581.454,36.621,39.551,31.250,27.344,19.043,0
1539618581.458,34.668,43.457,36.133,24.902,20.020,0
1539618581.462,30.762,35.645,37.109,20.508,-3.906,0
1539618581.466,31.738,30.273,37.109,20.996,1.953,0
1539618581.469,35.156,33.691,42.969,28.809,-13.184,0
1539618581.473,33.203,40.527,35.645,20.996,6.836,0
1539618581.477,31.738,40.527,24.414,19.043,48.340,0
1539618581.481,28.320,40.039,27.344,27.344,50.293,0
1539618581.485,33.691,41.504,34.180,30.273,45.898,0
1539618581.489,33.691,42.480,32.227,25.391,34.180,0
1539618581.493,31.738,41.016,29.297,20.508,65.430,0
1539618581.497,27.832,35.156,33.691,18.066,38.086,0
1539618581.501,29.785,31.250,40.527,29.297,17.578,0
1539618581.505,40.039,40.039,46.387,43.945,44.922,0
1539618581.508,27.832,37.598,37.598,33.203,95.703,0
1539618581.512,32.227,22.949,38.086,25.391,131.836,0
1539618581.516,36.133,31.738,43.457,32.715,121.094,0
1539618581.520,20.020,36.133,34.180,29.785,61.035,0
1539618581.524,19.043,33.691,27.344,21.484,30.762,0
1539618581.528,28.809,37.598,31.738,21.973,69.336,0
1539618581.532,34.180,46.875,33.691,31.250,81.055,0
1539618581.536,36.133,48.340,30.273,34.668,32.227,0
1539618581.540,32.227,34.180,31.738,31.738,57.129,0
1539618581.544,37.598,31.738,33.203,35.645,88.379,0
1539618581.548,39.062,31.250,34.668,36.133,17.578,0
1539618581.551,41.992,29.297,36.133,33.203,-0.977,0
1539618581.555,44.922,38.574,37.598,31.250,64.941,0
1539618581.559,35.645,36.133,31.738,33.203,39.551,0
1539618581.563,31.250,32.227,25.879,27.344,-6.836,0
1539618581.567,32.227,33.691,33.203,26.855,65.430,0
1539618581.571,29.785,34.180,39.062,33.691,62.500,0
1539618581.575,44.434,31.250,39.551,37.598,-10.742,0
1539618581.579,31.738,19.043,38.574,33.203,30.273,0
1539618581.583,16.113,20.020,35.156,23.438,38.574,0
1539618581.587,25.879,40.039,31.250,24.902,21.973,0
1539618581.591,26.367,46.875,27.832,25.391,45.898,0
1539618581.594,23.926,36.133,28.320,21.973,33.691,0
1539618581.598,26.367,31.250,36.133,32.227,38.574,0
1539618581.602,38.574,25.391,41.504,39.551,-0.977,0
1539618581.606,47.363,37.109,37.109,31.250,-29.297,0
1539618581.610,40.527,47.852,33.691,28.809,-40.527,0
1539618581.614,37.598,40.039,31.250,34.180,-3.418,0
1539618581.618,45.898,36.621,26.855,42.480,20.508,0
1539618581.622,55.664,44.434,30.762,52.734,42.480,0
1539618581.626,69.824,45.410,33.203,55.176,43.457,0
1539618581.630,55.664,34.180,26.367,47.363,27.344,0
1539618581.633,45.898,35.156,25.879,45.898,41.504,0
1539618581.637,49.805,33.691,27.832,45.898,-16.602,0
1539618581.641,47.363,26.855,24.414,42.480,-33.203,0
1539618581.645,54.199,27.344,28.809,51.758,24.414,0
1539618581.649,59.570,26.855,29.297,49.805,73.242,0
1539618581.653,62.500,33.691,26.855,51.270,25.879,0
1539618581.657,65.430,44.922,36.133,64.453,-23.438,0
1539618581.661,66.406,44.434,42.969,64.453,36.621,0
1539618581.665,58.594,31.738,42.480,60.059,92.773,0
1539618581.669,49.316,27.344,31.250,50.293,76.660,0
1539618581.673,52.246,37.109,17.578,48.828,55.176,0
1539618581.676,57.129,38.574,24.902,50.781,34.668,0
1539618581.680,53.223,41.992,37.109,51.758,21.484,0
1539618581.684,58.105,44.434,34.180,47.852,57.617,0
1539618581.688,61.523,37.598,37.109,48.340,61.523,0
1539618581.692,57.129,30.762,40.039,45.410,53.711,0
1539618581.696,51.758,40.039,31.738,36.133,42.969,0
1539618581.700,46.875,44.922,29.297,37.598,70.312,0
1539618581.704,47.363,42.480,41.016,47.363,67.383,0
1539618581.708,50.781,47.363,51.758,52.246,29.297,0
1539618581.712,50.781,42.480,47.852,47.852,32.227,0
1539618581.716,46.387,32.227,40.039,45.410,48.340,0
1539618581.719,43.457,35.156,33.691,40.527,8.301,0
1539618581.723,41.504,41.992,30.762,34.180,-28.809,0
1539618581.727,42.480,38.574,36.621,35.645,5.859,0
1539618581.731,49.316,32.227,35.156,40.527,24.414,0
1539618581.735,43.945,29.785,31.250,42.969,19.531,0
1539618581.739,45.898,31.250,33.203,47.852,29.297,0
1539618581.743,54.688,40.527,32.227,50.781,66.406,0
1539618581.747,57.617,41.504,31.738,50.293,43.457,0
1539618581.751,62.500,39.062,35.156,59.570,14.160,0
1539618581.755,60.547,38.574,38.086,56.641,17.578,0
1539618581.758,50.781,34.668,32.715,45.410,4.883,0
1539618581.762,54.199,36.133,30.273,49.316,4.395,0
1539618581.766,44.434,35.645,35.156,45.898,28.809,0
1539618581.770,37.598,35.156,37.109,41.016,29.297,0
1539618581.774,43.945,30.273,34.180,43.945,14.160,0
1539618581.778,40.527,35.645,32.227,44.434,13.672,0
1539618581.782,52.734,44.922,34.668,46.387,-34.668,0
1539618581.786,55.176,40.527,33.691,47.852,-6.836,0
1539618581.790,42.480,38.574,30.762,44.922,53.223,0
1539618581.794,39.551,40.527,34.180,38.086,36.621,0
1539618581.798,40.039,41.016,35.645,35.156,47.852,0
1539618581.801,40.527,32.227,32.227,33.691,45.898,0
1539618581.805,28.809,26.367,34.180,34.180,34.180,0
1539618581.809,33.691,35.645,39.062,41.504,17.578,0
1539618581.813,38.574,39.551,37.598,41.016,41.016,0
1539618581.817,25.391,33.203,33.691,32.227,63.477,0
1539618581.821,33.203,36.621,41.504,37.598,72.266,0
1539618581.825,35.645,36.133,45.410,45.410,57.129,0
1539618581.829,28.809,30.273,38.086,39.062,40.039,0
1539618581.833,24.414,35.156,37.598,30.762,47.852,0
1539618581.837,22.461,42.969,41.992,35.156,42.480,0
1539618581.841,28.320,39.062,46.875,36.621,62.500,0
1539618581.844,33.203,35.156,45.898,35.156,88.379,0
1539618581.848,36.621,40.039,39.062,35.645,73.242,0
1539618581.852,36.133,42.480,41.504,40.527,41.504,0
1539618581.856,40.527,36.133,43.945,43.457,37.598,0
1539618581.860,34.180,36.133,40.039,30.762,40.039,0
1539618581.864,24.414,37.598,34.668,28.320,4.395,0
1539618581.868,31.738,38.086,34.180,27.832,-31.250,0
1539618581.872,33.691,46.387,39.551,24.414,-50.293,0
1539618581.876,28.320,41.016,40.039,33.691,-31.250,0
1539618581.880,26.367,37.109,38.574,28.809,29.785,0
1539618581.883,29.785,47.363,43.457,30.273,54.688,0
1539618581.887,28.809,40.039,39.551,26.855,45.410,0
1539618581.891,21.973,26.367,30.273,15.625,41.016,0
