timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539545099.541,47.852,-969.238,-718.262,72.266,48.828,0
1539545099.545,46.875,-969.238,-719.238,77.637,-3.906,0
1539545099.549,47.363,-969.238,-824.707,79.590,-3.906,0
1539545099.553,49.805,-969.238,-934.082,73.730,26.855,0
1539545099.557,45.898,-969.238,-918.945,62.500,14.160,0
1539545099.561,43.945,-969.238,-786.621,55.664,-14.160,0
1539545099.564,48.340,-969.238,-723.145,55.664,-18.555,0
1539545099.568,43.945,-969.238,-729.492,61.035,37.109,0
1539545099.572,41.992,-969.238,-684.082,80.078,80.566,0
1539545099.576,44.434,-969.238,-639.160,78.125,32.715,0
1539545099.580,47.852,-969.238,-743.164,72.266,-34.180,2
1539545099.584,45.898,-969.238,-695.312,71.289,32.227,0
1539545099.588,42.480,-969.238,-537.109,55.664,94.727,0
1539545099.592,48.340,-969.238,-609.863,60.059,33.691,0
1539545099.596,58.594,-969.238,-842.285,72.754,-38.086,0
1539545099.600,60.059,-969.238,-988.770,64.453,-29.785,0
1539545099.604,47.852,-969.238,-785.156,50.293,44.922,0
1539545099.607,41.016,-969.238,-570.312,57.617,66.895,0
1539545099.611,46.387,-969.238,-785.156,66.895,-15.137,0
1539545099.615,47.852,-969.238,-834.473,60.547,-20.020,0
1539545099.619,43.945,-969.238,-620.605,67.871,52.246,0
1539545099.623,41.504,-969.238,-564.453,70.801,77.148,0
1539545099.627,49.805,-969.238,-771.973,68.359,5.859,0
1539545099.631,52.246,-969.238,-942.383,73.730,-50.293,0
1539545099.635,39.551,-969.238,-725.098,68.359,21.973,0
1539545099.639,41.016,-969.238,-627.930,65.918,68.359,0
1539545099.643,49.805,-969.238,-837.402,76.660,0.488,0
1539545099.647,47.363,-969.238,-998.535,78.613,-45.898,0
1539545099.650,41.992,-969.238,-830.566,64.453,20.020,0
1539545099.654,41.504,-969.238,-646.973,48.340,77.637,0
1539545099.658,51.270,-969.238,-839.844,56.641,15.137,0
1539545099.662,53.711,-969.238,-948.242,59.570,-44.434,0
1539545099.666,53.223,-969.238,-721.680,54.688,18.066,0
1539545099.670,63.477,-969.238,-693.848,59.082,53.711,0
1539545099.674,57.617,-969.238,-809.082,65.918,37.598,0
1539545099.678,46.387,-969.238,-833.496,73.730,-15.137,0
1539545099.682,45.410,-969.238,-720.215,73.242,4.883,0
1539545099.686,45.898,-969.238,-736.328,70.801,67.383,0
1539545099.689,41.016,-969.238,-916.504,70.312,61.523,0
1539545099.693,36.621,-969.238,-951.660,69.336,0.488,0
1539545099.697,41.992,-969.238,-916.016,59.570,-48.828,0
1539545099.701,44.922,-969.238,-862.305,48.828,17.090,0
